created_at,updated_at,extras,id,name,parent_id,jurisdiction_id,classification,sources,links,other_names
2025-01-30 02:06:45.631797+00:00,2025-04-14 12:54:04.721664+00:00,{},ocd-organization/c293cb3e-d589-417c-a0de-a2e8953fb4b5,Financial Services Committee Oversight and Investigations,ocd-organization/f445a449-ae0d-5208-862c-2158070ecdb7,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://financialservices.house.gov/118th-congress-subcommittees/subcommittee-on-oversight-and-investigations.htm', 'note': ''}, {'url': 'https://financialservices.house.gov/subcommittees/subcommittee/?IssueID=32921', 'note': ''}]","[{'url': 'https://financialservices.house.gov/118th-congress-subcommittees/subcommittee-on-oversight-and-investigations.htm', 'note': ''}, {'url': 'https://financialservices.house.gov/subcommittees/subcommittee/?IssueID=32921', 'note': ''}]","[{'name': 'House Financial Services Committee Oversight and Investigations', 'end_date': '', 'start_date': ''}, {'name': 'House Financial Services Committee Oversight and Investigations Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Financial Services Committee Oversight and Investigations', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:49.352783+00:00,2025-02-21 19:43:07.146748+00:00,{},ocd-organization/067e1210-db1b-4a27-86fe-3292aadaa988,Appropriations Committee Defense,ocd-organization/7e31db4c-af13-5154-9c3a-aa7dd499c83b,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.appropriations.senate.gov/subcommittees/defense', 'note': ''}]","[{'url': 'https://www.appropriations.senate.gov/subcommittees/defense', 'note': ''}]","[{'name': 'Senate Appropriations Committee Defense', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations Committee Defense Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Appropriations Committee Defense', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:50.721832+00:00,2025-03-11 02:42:43.377031+00:00,{},ocd-organization/4c2da26b-2582-461b-be9b-d3eb1a93e981,"Transportation and Infrastructure Committee Railroads, Pipelines and Hazardous Materials",ocd-organization/b6f15ea7-32e1-50e2-9310-f3e8b6f1cc0b,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://transportation.house.gov/subcommittees/subcommittee/?ID=107421', 'note': ''}]","[{'url': 'https://transportation.house.gov/subcommittees/subcommittee/?ID=107421', 'note': ''}]","[{'name': 'House Subcommittee on Transportation and Infrastructure Committee Railroads, Pipelines and Hazardous Materials', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation and Infrastructure Committee Railroads, Pipelines and Hazardous Materials', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation and Infrastructure Committee Railroads, Pipelines and Hazardous Materials Subcommittee', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:51.111236+00:00,2025-02-21 19:43:18.586874+00:00,{},ocd-organization/ff23b765-d517-4cf1-bc17-6ba2e8d93c88,"Agriculture, Nutrition and Forestry Committee Food and Nutrition, Specialty Crops, Organics and Research",ocd-organization/a956d1a2-9eb0-584e-9f87-e7c1725f62ea,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Agriculture, Nutrition and Forestry Committee Food and Nutrition, Specialty Crops, Organics and Research', 'end_date': '', 'start_date': ''}, {'name': 'Senate Agriculture, Nutrition and Forestry Committee Food and Nutrition, Specialty Crops, Organics and Research Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Agriculture, Nutrition and Forestry Committee Food and Nutrition, Specialty Crops, Organics and Research', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:52.013079+00:00,2025-02-21 19:43:13.395691+00:00,{},ocd-organization/134213aa-ae33-4346-b4ef-0fc44ed161ce,Judiciary Committee Constitution,ocd-organization/87d1d54e-6852-588a-9f1c-4cf682d217bb,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Judiciary Committee Constitution', 'end_date': '', 'start_date': ''}, {'name': 'Senate Judiciary Committee Constitution Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Judiciary Committee Constitution', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:52.689455+00:00,2025-04-24 03:01:16.902963+00:00,{},ocd-organization/ee1b002a-dae5-40b4-af7c-4b313a4ac29f,"Judiciary Committee Immigration Integrity, Security and Enforcement",ocd-organization/87d1d54e-6852-588a-9f1c-4cf682d217bb,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://judiciary.house.gov/subcommittees/committee-judiciary-119th-congress/immigration-integrity-security-and-enforcement', 'note': ''}]","[{'url': 'https://judiciary.house.gov/subcommittees/committee-judiciary-119th-congress/immigration-integrity-security-and-enforcement', 'note': ''}]","[{'name': 'House Judiciary Committee Immigration Integrity, Security and Enforcement', 'end_date': '', 'start_date': ''}, {'name': 'House Judiciary Committee Immigration Integrity, Security and Enforcement Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Judiciary Committee Immigration Integrity, Security and Enforcement', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:52.820083+00:00,2025-02-21 19:43:10.259268+00:00,{},ocd-organization/fd8c1f67-c336-488d-a118-fafcfa79513b,Energy and Commerce Committee Oversight and Investigations,ocd-organization/6bcc72d7-fb5e-576c-bc59-086572a8da53,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://energycommerce.house.gov/committees/subcommittee/oversight-investigations', 'note': ''}]","[{'url': 'https://energycommerce.house.gov/committees/subcommittee/oversight-investigations', 'note': ''}]","[{'name': 'House Energy and Commerce Committee Oversight and Investigations', 'end_date': '', 'start_date': ''}, {'name': 'House Energy and Commerce Committee Oversight and Investigations Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Energy and Commerce Committee Oversight and Investigations', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:54.019106+00:00,2025-02-21 19:43:31.030678+00:00,{},ocd-organization/9907f232-1f00-403d-8496-3184882da5bf,Environment and Public Works Committee Transportation and Infrastructure,ocd-organization/ad58db45-289a-5252-be72-689ac129a2e6,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.epw.senate.gov/public/index.cfm/transportation-and-infrastructure', 'note': ''}]","[{'url': 'https://www.epw.senate.gov/public/index.cfm/transportation-and-infrastructure', 'note': ''}]","[{'name': 'Senate Environment and Public Works Committee Transportation and Infrastructure', 'end_date': '', 'start_date': ''}, {'name': 'Senate Environment and Public Works Committee Transportation and Infrastructure Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Environment and Public Works Committee Transportation and Infrastructure', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:51.437358+00:00,2025-04-14 12:53:54.931579+00:00,{},ocd-organization/352e0e09-cf7f-4577-b757-763be1404789,Budget Committee Health Care Task Force,ocd-organization/c9d6f979-7b13-5541-b8cd-58eab4eb60ed,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://budget.house.gov/issues/health-care-task-force', 'note': ''}]","[{'url': 'https://budget.house.gov/issues/health-care-task-force', 'note': ''}]","[{'name': 'House Budget Committee Health Care Task Force', 'end_date': '', 'start_date': ''}, {'name': 'House Budget Committee Health Care Task Force Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Budget Committee Health Care Task Force', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:42.476630+00:00,2025-04-24 03:01:20.892875+00:00,"{'type': 'house', 'phone': '(202) 225-4527', 'address': '2176 RHOB; Washington, DC 20515-6100'}",ocd-organization/bcc3f01c-98f0-587d-9730-ff20d286f993,Education and the Workforce,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://edlabor.house.gov', 'note': ''}, {'url': 'https://edworkforce.house.gov', 'note': ''}, {'url': 'https://republicans-edlabor.house.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://edlabor.house.gov', 'note': ''}, {'url': 'https://edlabor.house.gov/', 'note': 'homepage'}, {'url': 'https://edworkforce.house.gov', 'note': ''}, {'url': 'https://republicans-edlabor.house.gov', 'note': ''}, {'url': 'https://republicans-edlabor.house.gov/', 'note': 'homepage'}]","[{'name': 'House Committee on Education and the Workforce', 'end_date': '', 'start_date': ''}, {'name': 'House Education and the Workforce', 'end_date': '', 'start_date': ''}, {'name': 'House Education and the Workforce Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:40.989399+00:00,2025-04-14 12:53:59.231217+00:00,"{'type': 'house', 'phone': '(202) 225-5051', 'address': '2157 RHOB; Washington, DC 20515-6143'}",ocd-organization/886fa939-fa3d-5cfb-94db-6d51311f5e48,Oversight and Government Reform,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://oversight.house.gov', 'note': ''}, {'url': 'https://republicans-oversight.house.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://oversight.house.gov', 'note': ''}, {'url': 'https://oversight.house.gov/', 'note': 'homepage'}, {'url': 'https://republicans-oversight.house.gov', 'note': ''}, {'url': 'https://republicans-oversight.house.gov/', 'note': 'homepage'}]","[{'name': 'House Committee on Oversight and Accountability', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Oversight and Government Reform', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Oversight and Reform', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Accountability', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Accountability Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Government Reform', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Government Reform Committee', 'end_date': '', 'start_date': ''}, {'name': 'Oversight and Accountability', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:54.919281+00:00,2025-04-05 02:47:10.277638+00:00,{},ocd-organization/c664bbbb-3b39-4a2a-be1a-b29a640aac7d,"Appropriations Committee Transportation, Housing and Urban Development and Related Agencies",ocd-organization/e97797e3-ac17-54b4-9e82-7dfd666af6d9,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://appropriations.house.gov/subcommittees/transportation-housing-and-urban-development-and-related-agencies', 'note': ''}, {'url': 'https://appropriations.house.gov/subcommittees/transportation-housing-and-urban-development-and-related-agencies-118th-congress', 'note': ''}]","[{'url': 'https://appropriations.house.gov/subcommittees/transportation-housing-and-urban-development-and-related-agencies', 'note': ''}, {'url': 'https://appropriations.house.gov/subcommittees/transportation-housing-and-urban-development-and-related-agencies-118th-congress', 'note': ''}]","[{'name': 'House Appropriations Committee Transportation, Housing and Urban Development and Related Agencies', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations Committee Transportation, Housing and Urban Development and Related Agencies Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Appropriations Committee Transportation, Housing and Urban Development and Related Agencies', 'end_date': '', 'start_date': ''}]"
2025-04-24 09:13:09.440851+00:00,2025-04-24 09:13:09.927085+00:00,{},ocd-organization/cdf9afed-65c2-430a-b409-6b8b92666ed4,Commission on Communications Standards,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://cha.house.gov/communications-standards-commission', 'note': ''}]","[{'url': 'https://cha.house.gov/communications-standards-commission', 'note': ''}]","[{'name': 'House Commission on Communications Standards', 'end_date': '', 'start_date': ''}, {'name': 'House Commission on Communications Standards Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Commission on Communications Standards', 'end_date': '', 'start_date': ''}]"
2025-04-24 09:13:12.016242+00:00,2025-04-24 09:13:13.467749+00:00,{},ocd-organization/1298a0be-b33e-4912-bc49-ad76d30491ef,Combat Mexican Drug Cartels Task Force,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,[],[],"[{'name': 'House Combat Mexican Drug Cartels Task Force', 'end_date': '', 'start_date': ''}, {'name': 'House Combat Mexican Drug Cartels Task Force Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Combat Mexican Drug Cartels Task Force', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:55.368887+00:00,2025-04-05 02:47:10.522108+00:00,{},ocd-organization/61c05a0d-e41f-4eae-a7a7-bcf31045264f,"Appropriations Committee Military Construction, Veterans Affairs and Related Agencies",ocd-organization/e97797e3-ac17-54b4-9e82-7dfd666af6d9,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://appropriations.house.gov/subcommittees/military-construction-veterans-affairs-and-related-agencies', 'note': ''}, {'url': 'https://appropriations.house.gov/subcommittees/military-construction-veterans-affairs-and-related-agencies-118th-congress-0', 'note': ''}]","[{'url': 'https://appropriations.house.gov/subcommittees/military-construction-veterans-affairs-and-related-agencies', 'note': ''}, {'url': 'https://appropriations.house.gov/subcommittees/military-construction-veterans-affairs-and-related-agencies-118th-congress-0', 'note': ''}]","[{'name': 'House Appropriations Committee Military Construction, Veterans Affairs and Related Agencies', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations Committee Military Construction, Veterans Affairs and Related Agencies Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Appropriations Committee Military Construction, Veterans Affairs and Related Agencies', 'end_date': '', 'start_date': ''}]"
